"Racism0983","Don’t discriminate on any Chinese or Asian people, they have no control over their government. That being said the Chinese government taking control of the WORLD economy with the fucking virus. Their stocks were barely even effected and they’ve shut down borders with NO NEW cases","Counterhate",,,
"Racism0984","If you call it the ""Chinese Virus"" you are a racist. Trump is a racist.   Stabbing of Asian-American 2-Year-Old and Her Family Was a Virus-Fueled Hate Crime: Feds https://t.co/vhJoCNxw7s via @Yahoo","Counterhate",,,
"Racism0985","@Brian06176510 @tribelaw @FoxNews @TuckerCarlson @seanhannity @JudgeJeanine who is ""they""?  I haven't heard anyone call Trump a racist for that.  Calling the virus the ""Chinese Virus"" is a bit racist - especially coming for POTUS.  He/she should be held to a higher standard than you and me IMO","Counterhate",,,
"Racism0986","Way to fucking go @realDonaldTrump &amp; all your racist fucking friends &amp; cronies. Calling COVID-19 the Chinese/China Virus has real world consequences.  Stabbing of Asian-American 2-Year-Old and Her Family Was a Virus-Fueled Hate Crime: Feds https://t.co/NmxrwrTuzp via @YahooNews","Counterhate",,,
"Racism0987","@BichonSuzi @CNN @cnnhealth The idea that the virus gives a shit about borders is even more so. The idea that Chinese people, products or food are riskier is dangerous and false propoganda. It denies the realities of this virus and puts Asian Americans at risk - and you engaging in it makes you an asshole.","Counterhate",,,
"Racism0988","I hate this fucking virus  I just want dumplings but every Chinese place nearby is closing","Counterhate",,,
"Racism0989","@davidwkenny @RedCross The CEO of Nielsen doesn't mind that there is RACISM within the Nielsen TV Ratings.  Being called a chink by the Nielsen manager Tanner Tate appears to be no big deal for Mr. Kenny.  And these racist tweets and text from these racists appear to be ok? #onemediatruth #comscore https://t.co/Fw5z3Paijv","Counterhate",,,
"Racism0990","@SenKamalaHarris @GOPLeader Hey Kevin - Calling it the ""Chinese Coronavirus is racist - but then, you're a hate-mongering bigot so you actually need people to tell you that.","Counterhate",,,
"Racism0991","@ii_angxl @CassyDaPotato_ she has done this so many times, yet she hasnt said sorry for anything she has done like scamming and being racist. It’s racist if you bash another nationality just because the virus came there that doesn’t mean everyone that’s Chinese has it!","Counterhate",,,
"Racism0992","Fuck all of the hypochondriacs. I’m craving Chinese and even tho I’m On a diet, ima still get it tonight 🤓","Counterhate",,,
"Racism0993","Everytime a certain “virus” outbreak happens it’s always attached to people other than Whites . For example Corona virus is attached to Chinese people . Ebola was attached to Africans . Swine flu was associated with Mexicans. Zika virus - Brazil . Its NEVER white people .","Counterhate",,,
"Racism0994","It's called COVID-19 because its full name is coronavirus disease 2019 not a fucking Chinese virus","Counterhate",,,
"Racism0995","@_TheGMan @brotherpug @Flo_Rob88 @RudiDobson @HFReproductions @Andrew70265613 @IRBFUK_org_uk @Nigel_Farage Now you’ve just lost the plot. You don’t understand my analogies - clearly.  Bullying and racism are perceptions. Just because you don’t think it’s “racist” is irrelevant if the subject believes it is.  Now do you understand why saying “Chinese virus” is racist?","Counterhate",,,
"Racism0996","Notice the GOP's latest white nationalism push, to call Covid-19 'the Chinese coronavirus'. Tucker Carlson and their state media also pushing it hard.  Very obvious. Very racist.   https://t.co/V8A1fjQLnu","Counterhate",,,
"Racism0997","You’re a fucking idiot. It has never been called the “Chinese coronavirus” it is the coronavirus. Stop being a racist piece of shit.","Counterhate",,,
"Racism0998","@JustinTrudeau I AM INVINCABLE,FOR I RESEARCH AND KNOW FOR A FACT THIS IS AN ENGINEERED CRISIS TO DISCREDIT CHINA ALL BECAUSE AMERICUNT TRIED TO FUCK THEM OVER WITH A 25% TARIFF AND CHINA EMPHATICALLY SAID NO,THATS WHAT THIS ""VIRUS"" IS ALL ABOUT,BUT THE CHINESE WROTE THIS BOOK. https://t.co/SQIHLpPbpp","Counterhate",,,
"Racism0999","@SenTomCotton It’s not a Chinese virus you fucking moron.  It is a human virus and your trolling for cheap point from bigots is  disgusting.","Counterhate",,,
"Racism1000","Everybody talking about they ain’t eating Chinese because of the corona virus😂 I done ate that shit like 4 times in the last 2 weeks and it bussed🤤","Counterhate",,,
"Racism1001","@fleetwood_gb What's the problem? You hate Chinese bcz you think that this virus only because of them? I'm sorry, but are you blind ?? All people know that this virus is a political war. And government tries to distract people to do their thing. THEY KILL PPL, NOT ONLY CHINESE!!!","Counterhate",,,
"Racism1002","This mentality is rlly the reason why covid-19 is now a pandemic. Countries here in Asia are TRYING REALLY HARD, despite insufficient funding and incompetent Govt. But everyone tries. Meanwhile westies take shit for granted. Now look at yall","Counterhate",,,
"Racism1003","IM SO TIRED OF THE BLATANT RACISM BRUH UR CORONAVIRUS JOKES ARENT FUNNY UR BLTANT RACISM TOWARDS ASIAN PEOPLE OR CHINESE RESTAURANTS ARENT FUNNT SHUT THE FUCK UP","Counterhate",,,
"Racism1004","I hope nobody actually needs to be told this, but: odds of someone catching the coronavirus from American/Canadian Chinese restaurants are about as slim as catching it from literally anyone else here. The idea that people should avoid them is not only unfair but fucking asinine.","Counterhate",,,
"Racism1005","@WagerSolution @OrlanditoSilva @yummy_peaches83 @Xpressreport @GreenJeanASSET @CurliHeadedFuk @eugenegu @realDonaldTrump Why do MAGAts think this is a valid response when confronted with everything Trump did wrong? 1) It WAS racist. Calling it the “Chinese Virus” is racist. The virus had already spread all over the world, and you’re gonna love this, infected Americans were still being allowed in.","Counterhate",,,
"Racism1006","@GOPLeader You fucking racist ass. Its not the Chinese Coronavirus, its just the coronavirus.","Counterhate",,,
"Racism1007","@yaboyabz I'm not talking about the church closing I'm talking about blaming the Chinese government for the plague like yeah their actions and shit was questionable but did they create the virus?","Counterhate",,,
"Racism1008","Politics over past decade has created a permissive racist UK (Muslims, Eastern European &amp; now Chinese).  Hospitality industry is driven by many from these communities. What are we doing to tackle this? “Chinese people targeted with abuse over coronavirus” https://t.co/cgP3KrDtie","Counterhate",,,
"Racism1009","@Shakypro @AyesheI It's NOT the 'Chinese Virus', it's Covid 19. That's the problem, that's why it's racist. If you (universal 'you') since white people suck, basically anyone who 'looks Asian' to them get spit on, hit etc. It's not just the name, it's the racism being showed towards them right now.","Counterhate",,,
"Racism1010","Niggas stopped eating Chinese cuz the roni? Smh","Counterhate",,,
"Racism1011","People are so UGLY. How can you refuse to see a DOCTOR because of a virus that originated in wuhan China? I don’t see “fear” I see racists!!! Uneducated people who would rather see a “white doctor”. This is not the first time I hear this lol.","Counterhate",,,
"Racism1012","@luyimbazifranci @XuZeyu_Philip @SCMPNews As you mentioned it started to kill people and noticed by Chinese doctors and governors in China, but as the birthplace of virus is not confirmed in China. Blame can only kill economy can’t kill virus. What we may get clearly is that virus can host in human beings.","Counterhate",,,
"Racism1013","The fact that people really ain’t eating Chinese food because of the coronavirus just goes to show how fucking tarded Americans are. Smh","Counterhate",,,
"Racism1014","@HSugarCookie I live in Texas and just like anywhere else we have assholes who are insane and I just want all of this virus shit to end, do not hate Asians, especially the chinese you can hate their government because f them, but do not hate a race, that had nothing to do with this.","Counterhate",,,
"Racism1015","Just because someone is Chinese doesn’t mean they’re why we have corona dumb Ass.  Lol go sit in your corner","Counterhate",,,
"Racism1016","@papalati @maytriarc I didn‘t call her racist, I know she is a caring woman, but it is critical to suppose that this virus was born in a chinese lab and China released it to the world without any evidence. We have to fight this virus &amp; grow together as one human mankind and not pointing at others.","Counterhate",,,
"Racism1017","Hey, I don’t know who needs to hear this but making a globally dangerous virus into an anime girl and giving her a traditional Chinese outfit is completely racist and also inconsiderate! Keep Corona-Chan off my fucking timeline, it’s horrible and I will block you dammit!!","Counterhate",,,
"Racism1018","I know this administration has employed institutionally racist policy-making from the get go, but the Republican’s coming together to call COVID19 “China virus” or “Wuhan virus” is so blatantly racist, it’s striking.   They’re saying the quiet part loudly now, to get elected.","Counterhate",,,
"Racism1019","i really do hope an Asian person whoops yall asses for these corona virus jokes https://t.co/K5QIRZreBL","Counterhate",,,
"Racism1020","Hey here is an idea, don't call it the ""chinese virus"" you racist piece of absolute dog shit.","Counterhate",,,
"Racism1021","@robbiecrazydude @Sayed_ibrahimi @FirstSquawk Viruses don't care what country anyone comes from. All the China haters over Covid19 are either bots or sockpuppets, or they have shit for brains.","Counterhate",,,
"Racism1022","I absolutely cannot stand when I hear “it’s the Chinese virus” you iggnorant fucks","Counterhate",,,
"Racism1023","@Tin_Tin_in_Tibt @HuXijin_GT In November,who the fuck knows what's going on or what kind of the virus.The western done nothing after  WUHAN lockdown. It's a shame to blame others for ur own disability!","Counterhate",,,
"Racism1024","@WagerSolution @OrlanditoSilva @yummy_peaches83 @Xpressreport @GreenJeanASSET @CurliHeadedFuk @eugenegu @realDonaldTrump Which is exactly what your so called president is doing! “The Chinese virus!!??” It’s not a fucking competition, but I know you yanks find that concept difficult so I’ll spell it out for you.. hundreds of thousands will die and no one will care about stats","Counterhate",,,
"Racism1025","Hire Chinese experts to test America track the virus. Cause you clowns suck!!! #chinacanhelpus","Counterhate",,,
"Racism1026","Readers in at least five countries saw (false) claims the Chinese government requested authorization to kill 20,000 people infected with coronavirus  https://t.co/s84sxQtpu2","Counterhate",,,
"Racism1027","ive seen so many NY articles that have an asian person in Flushing as the main picture its so fucked","Counterhate",,,
"Racism1028","i hope any racist in america talking shit about asians and the coronavirus gets infected","Counterhate",,,
"Racism1029","@AOC This is that evil white mans fault!!! But don’t call it the Chinese Virus that would be racist!!","Counterhate",,,
"Racism1030","@3pied @Rectitude20 Chinese people in China have been eating everything that moves for centuries and all of a sudden in 2019 there’s a virus that is supposedly killing people? No. The flu killed 80,000 people in 2017. Where was the pandemic then?","Counterhate",,,
"Racism1031","WHY IS TRUMP CALLING IT THE CHINESE VIRUS?   DOES HE NOT REALIZE ITS IN OTHER COUNTRIES?   IS HE REALLY THAT FUCKING STUPID??!????!!","Counterhate",,,
"Racism1032","STOP CALLING COVID-19 THE “CHINESE VIRUS” THE FUCKS WRONG WIT YA","Counterhate",,,
"Racism1033","@MattPalumbo12 T swift bouta come out and say that being against the coronavirus is racist against the Chinese so some shit","Counterhate",,,
"Racism1034","Don't be fucking racist to Asian people because you think they have coronavirus!! It's that simple!!!!","Counterhate",,,
"Racism1035","@2scooooops @alexsalvinews @whca @OANN Chinese food isnt killing people. Food is almost always branded as the country it originated. Chinese virus has no basis in science and is a lame attempt by right wingers to brand a virus to distract from the disastrous US response.","Counterhate",,,
"Racism1036","Yeah the Corona Virus out here, and Oeoole Avoiding Chinese Food but Fuck it..!  I’m about to get some Orange Chicken from China Express","Counterhate",,,
